CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
976830003,12-30-2015,16:35:00,12-30-2015,16:45:00,12-30-2015,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,,STREET,975835,172319,40.63965666,-74.0303223,"(40.639656658, -74.030322298)"
916330198,12-30-2015,16:35:00,12-30-2015,16:42:00,12-30-2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121,,STREET,938384,169629,40.63215843,-74.16524695,"(40.632158429, -74.165246947)"
370987288,12-30-2015,16:30:00,12-30-2015,16:42:00,12-30-2015,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,FRONT OF,STREET,991967,228684,40.79436568,-73.97213101,"(40.794365682, -73.972131006)"
188786342,12-30-2015,16:30:00,12-30-2015,17:28:00,12-30-2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,FRONT OF,STREET,1032084,191815,40.69304359,-73.82750827,"(40.693043588, -73.827508273)"
387029468,12-30-2015,16:30:00,,,12-30-2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE-HOUSE,1012997,252274,40.85907009,-73.89607877,"(40.859070087, -73.896078771)"
993363465,12-30-2015,16:30:00,,,12-30-2015,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,FRONT OF,RESIDENCE - APT. HOUSE,1008676,178766,40.65732259,-73.91196657,"(40.657322593, -73.91196657)"
389338005,12-30-2015,16:30:00,,,12-30-2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94,,STREET,999506,200892,40.71807393,-73.94496648,"(40.718073929, -73.94496648)"
465414706,12-30-2015,16:30:00,12-30-2015,16:35:00,12-30-2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,GROCERY/BODEGA,998588,172194,40.63930596,-73.94833915,"(40.639305956, -73.948339154)"
870546854,12-30-2015,16:28:00,,,12-30-2015,109,GRAND LARCENY,417,"LARCENY,GRAND FROM PERSON,PURS",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,FRONT OF,STREET,1026152,238604,40.82149733,-73.84860789,"(40.821497332, -73.84860789)"
240951690,12-30-2015,16:25:00,12-30-2015,16:45:00,12-30-2015,105,ROBBERY,361,"ROBBERY,BANK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,BANK,986718,205163,40.7298096,-73.99109674,"(40.729809601, -73.991096741)"
882655734,12-30-2015,16:25:00,12-30-2015,17:52:00,12-30-2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,CHAIN STORE,987004,191535,40.69240389,-73.99007041,"(40.692403887, -73.990070406)"
740740834,12-30-2015,16:23:00,12-30-2015,16:30:00,12-30-2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,COMMERCIAL BUILDING,998954,233791,40.80837414,-73.94688582,"(40.808374136, -73.946885823)"
500038575,12-30-2015,16:23:00,,,12-30-2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,CHAIN STORE,1006075,236932,40.81698058,-73.92115226,"(40.816980584, -73.921152255)"
964890393,12-30-2015,16:22:00,12-30-2015,16:45:00,12-30-2015,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,INSIDE,RESIDENCE - APT. HOUSE,1016272,200825,40.71784523,-73.88448466,"(40.717845234, -73.884484664)"
203878266,12-30-2015,16:20:00,12-30-2015,16:50:00,12-30-2015,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,,BUS (NYC TRANSIT),1043702,197269,40.70794308,-73.78556486,"(40.707943083, -73.785564857)"
758599207,12-30-2015,16:20:00,12-30-2015,16:30:00,12-30-2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,47,INSIDE,DOCTOR/DENTIST OFFICE,1025454,268214,40.90277102,-73.85094775,"(40.902771023, -73.850947753)"
977841858,12-30-2015,16:20:00,,,12-30-2015,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,1013557,254990,40.86652284,-73.89404245,"(40.866522841, -73.894042452)"
311247108,12-30-2015,16:20:00,12-30-2015,16:35:00,12-30-2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,1003543,250846,40.85517638,-73.93025982,"(40.855176376, -73.930259822)"
277565054,12-30-2015,16:15:00,,,12-30-2015,348,VEHICLE AND TRAFFIC LAWS,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,OTHER,QUEENS,113,,AIRPORT TERMINAL,1046315,187088,40.67998074,-73.77623391,"(40.679980738, -73.776233907)"
200099336,12-30-2015,16:15:00,12-30-2015,16:30:00,12-30-2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,,OTHER,1007907,188967,40.68532413,-73.91470236,"(40.685324133, -73.914702357)"
204489476,12-30-2015,16:13:00,12-30-2015,16:13:00,12-30-2015,117,DANGEROUS DRUGS,500,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,1013557,254990,40.86652284,-73.89404245,"(40.866522841, -73.894042452)"
744572335,12-30-2015,16:13:00,12-30-2015,16:30:00,12-30-2015,105,ROBBERY,394,"ROBBERY,LICENSED FOR HIRE VEHICLE",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,52,FRONT OF,TAXI (LIVERY LICENSED),1013557,254990,40.86652284,-73.89404245,"(40.866522841, -73.894042452)"
977436332,12-30-2015,16:12:00,12-30-2015,16:15:00,12-30-2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,DEPARTMENT STORE,1019840,206689,40.73392684,-73.8715824,"(40.733926841, -73.871582398)"
954671837,12-30-2015,16:08:00,12-30-2015,16:15:00,12-30-2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,DEPARTMENT STORE,984435,202469,40.72241557,-73.99933403,"(40.722415566, -73.999334029)"
116939338,12-30-2015,16:07:00,,,12-30-2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,109,,PARKING LOT/GARAGE (PRIVATE),1030251,215183,40.75719269,-73.83395847,"(40.757192687, -73.833958474)"
630042180,12-30-2015,16:04:00,12-30-2015,16:10:00,12-30-2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,DEPARTMENT STORE,993575,228739,40.79451509,-73.96632353,"(40.794515091, -73.966323533)"
155126256,12-30-2015,16:00:00,12-30-2015,16:00:00,12-30-2015,109,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,5,,TRANSIT - NYC SUBWAY,983728,201372,40.71940455,-74.00188456,"(40.719404551, -74.001884563)"
921210556,12-30-2015,16:00:00,12-30-2015,16:15:00,12-30-2015,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,1052370,158776,40.60222614,-73.75468933,"(40.602226139, -73.754689329)"
635551185,12-30-2015,16:00:00,12-30-2015,17:30:00,12-30-2015,109,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,,STREET,988886,207857,40.7372031,-73.9832726,"(40.737203099, -73.983272598)"
622207380,12-30-2015,16:00:00,12-30-2015,16:10:00,12-30-2015,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,RESIDENCE - APT. HOUSE,990907,166903,40.62479238,-73.97602034,"(40.62479238, -73.976020338)"
193327407,12-30-2015,16:00:00,12-30-2015,18:00:00,12-30-2015,355,OFFENSES AGAINST THE PERSON,181,"IMPRISONMENT 2,UNLAWFUL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,78,FRONT OF,STREET,985717,183019,40.6690297,-73.99471323,"(40.669029704, -73.994713234)"
985743733,12-30-2015,16:00:00,12-30-2015,16:15:00,12-30-2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,52,,STREET,1014892,254735,40.86581841,-73.88921695,"(40.865818411, -73.889216951)"
712592872,12-30-2015,16:00:00,12-30-2015,19:40:00,12-30-2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE - APT. HOUSE,1029417,236962,40.81697442,-73.8368224,"(40.81697442, -73.836822395)"
596430397,12-30-2015,16:00:00,,,12-30-2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,1008405,242465,40.83216103,-73.91271454,"(40.832161029, -73.912714536)"
615341216,12-30-2015,16:00:00,,,12-30-2015,341,PETIT LARCENY,344,PETIT LARCENY OF ANIMAL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE - APT. HOUSE,1005903,185476,40.67574726,-73.92193931,"(40.675747262, -73.921939311)"
961506748,12-30-2015,16:00:00,12-30-2015,16:05:00,12-30-2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE-HOUSE,1009826,183194,40.66947322,-73.90780501,"(40.669473221, -73.907805008)"
263326501,12-30-2015,16:00:00,12-30-2015,16:20:00,12-30-2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,INSIDE,TELECOMM. STORE,1020860,251010,40.85557168,-73.86766035,"(40.855571684, -73.867660345)"
425244465,12-30-2015,16:00:00,12-30-2015,16:10:00,12-30-2015,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,FRONT OF,STREET,988648,215208,40.75737987,-73.98412661,"(40.757379872, -73.984126607)"
878599463,12-30-2015,16:00:00,,,12-30-2015,359,OFFENSES AGAINST PUBLIC ADMINI,748,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE-HOUSE,1023135,257072,40.8722003,-73.85940131,"(40.872200295, -73.859401313)"
232839261,12-30-2015,15:59:00,12-30-2015,17:00:00,12-30-2015,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE-HOUSE,1018697,216005,40.75950143,-73.87565895,"(40.759501427, -73.875658954)"
725756069,12-30-2015,15:55:00,12-30-2015,16:05:00,12-30-2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,FAST FOOD,1001935,248909,40.84986325,-73.93607764,"(40.849863253, -73.936077636)"
139014649,12-30-2015,15:50:00,,,12-30-2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,DEPARTMENT STORE,981309,197980,40.71009385,-74.01060963,"(40.710093847, -74.01060963)"
128280894,12-30-2015,15:50:00,12-30-2015,16:00:00,12-30-2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,FRONT OF,STREET,988648,215208,40.75737987,-73.98412661,"(40.757379872, -73.984126607)"
306234887,12-30-2015,15:50:00,12-30-2015,15:57:00,12-30-2015,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,,STREET,997963,240372,40.82643873,-73.95045219,"(40.826438728, -73.950452191)"
358240586,12-30-2015,15:50:00,12-30-2015,16:20:00,12-30-2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,INSIDE,COMMERCIAL BUILDING,1006977,247612,40.84629183,-73.91785734,"(40.846291834, -73.917857337)"
652010057,12-30-2015,15:45:00,12-30-2015,15:52:00,12-30-2015,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,BANK,1006243,255488,40.86791095,-73.92048446,"(40.867910951, -73.920484455)"
710737058,12-30-2015,15:45:00,12-30-2015,15:50:00,12-30-2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,,STREET,993893,165115,40.61988195,-73.96526616,"(40.619881946, -73.965266159)"
424022370,12-30-2015,15:45:00,12-30-2015,16:20:00,12-30-2015,107,BURGLARY,231,"BURGLARY,TRUCK DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,88,FRONT OF,STREET,993098,192297,40.69449141,-73.96809419,"(40.694491408, -73.968094187)"
270007163,12-30-2015,15:45:00,12-30-2015,15:55:00,12-30-2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,RESIDENCE - APT. HOUSE,997041,232434,40.80465252,-73.95379879,"(40.804652522, -73.953798786)"
470560074,12-30-2015,15:41:00,12-30-2015,15:45:00,12-30-2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,CHAIN STORE,937099,149526,40.57697314,-74.16973618,"(40.57697314, -74.169736175)"
192481275,12-30-2015,15:40:00,12-30-2015,15:55:00,12-30-2015,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,,PARK/PLAYGROUND,1005423,242397,40.83198204,-73.92349055,"(40.831982041, -73.923490551)"
972740497,12-30-2015,15:40:00,12-30-2015,16:00:00,12-30-2015,120,CHILD ABANDONMENT/NON SUPPORT,695,CHILD ABANDONMENT,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,1045486,189477,40.68654375,-73.77920104,"(40.686543754, -73.779201039)"
986476614,12-30-2015,15:36:00,12-30-2015,17:27:00,12-30-2015,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,DEPARTMENT STORE,991531,217373,40.76332034,-73.9737179,"(40.763320339, -73.973717904)"
223769983,12-30-2015,15:33:00,,,12-30-2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,103,FRONT OF,FAST FOOD,1038501,193009,40.69628383,-73.80435852,"(40.696283825, -73.804358521)"
757386748,12-30-2015,15:30:00,12-30-2015,16:00:00,12-30-2015,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,FRONT OF,STREET,1048177,199922,40.71519371,-73.76939892,"(40.715193714, -73.769398922)"
469952308,12-30-2015,15:30:00,12-30-2015,16:00:00,12-30-2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,,RESIDENCE-HOUSE,940216,168652,40.62948607,-74.15864028,"(40.629486071, -74.158640277)"
231418897,12-30-2015,15:30:00,12-30-2015,21:53:00,12-30-2015,109,GRAND LARCENY,411,"LARCENY,GRAND FROM EATERY, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,RESTAURANT/DINER,983723,208114,40.7379097,-74.00190313,"(40.737909699, -74.00190313)"
939857092,12-30-2015,15:30:00,12-30-2015,16:00:00,12-30-2015,109,GRAND LARCENY,416,"LARCENY,GRAND FROM NIGHT CLUB, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESTAURANT/DINER,993413,215101,40.75708253,-73.9669272,"(40.75708253, -73.966927203)"
948144979,12-30-2015,15:24:00,,,12-30-2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESTAURANT/DINER,1024889,243177,40.8340548,-73.85314345,"(40.834054797, -73.853143449)"
336375583,12-30-2015,15:24:00,,,12-30-2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESTAURANT/DINER,1024889,243177,40.8340548,-73.85314345,"(40.834054797, -73.853143449)"
688007235,12-30-2015,15:20:00,,,12-30-2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,DEPARTMENT STORE,988175,190975,40.69086638,-73.98584806,"(40.690866375, -73.985848057)"
503467506,12-30-2015,15:20:00,12-30-2015,15:25:00,12-30-2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BROOKLYN,69,,TRANSIT - NYC SUBWAY,1011359,174331,40.64514168,-73.90231448,"(40.64514168, -73.902314478)"
726931825,12-30-2015,15:20:00,12-30-2015,15:30:00,12-30-2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,100,INSIDE,DRUG STORE,1036064,153267,40.58721541,-73.81345215,"(40.587215409, -73.813452147)"
354235243,12-30-2015,15:15:00,12-30-2015,15:30:00,12-30-2015,126,MISCELLANEOUS PENAL LAW,760,"BRIBERY,PUBLIC ADMINISTRATION",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,OPPOSITE OF,STREET,996311,238742,40.82196725,-73.9564243,"(40.82196725, -73.9564243)"
838402613,12-30-2015,15:15:00,12-30-2015,15:30:00,12-30-2015,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,DRY CLEANER/LAUNDRY,995771,180988,40.66344769,-73.95847427,"(40.663447686, -73.958474269)"
277400821,12-30-2015,15:15:00,12-30-2015,15:40:00,12-30-2015,359,OFFENSES AGAINST PUBLIC ADMINI,748,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,,STREET,1001637,237719,40.81915053,-73.93718378,"(40.819150527, -73.937183784)"
201463723,12-30-2015,15:15:00,,,12-30-2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,79,INSIDE,RESIDENCE - PUBLIC HOUSING,1001139,192775,40.69579172,-73.93909591,"(40.695791716, -73.939095905)"
136442492,12-30-2015,15:13:00,12-30-2015,15:20:00,12-30-2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,BANK,981713,161946,40.61118858,-74.00913884,"(40.611188579, -74.009138838)"
442881085,12-30-2015,15:10:00,12-30-2015,15:35:00,12-30-2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE-HOUSE,1052745,160354,40.60655452,-73.75332289,"(40.60655452, -73.753322892)"
876739207,12-30-2015,15:08:00,12-30-2015,15:11:00,12-30-2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,122,,STREET,958470,158283,40.60109725,-74.09283808,"(40.601097254, -74.092838084)"
741575198,12-30-2015,15:05:00,12-30-2015,16:04:00,12-30-2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,INSIDE,DEPARTMENT STORE,1031631,216161,40.75986976,-73.82897041,"(40.759869755, -73.828970412)"
854272258,12-30-2015,15:00:00,12-30-2015,15:00:00,12-30-2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,24,FRONT OF,RESIDENCE - PUBLIC HOUSING,994456,229876,40.79763488,-73.96314001,"(40.797634875, -73.963140011)"
523935175,12-30-2015,15:00:00,12-30-2015,15:01:00,12-30-2015,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,60,REAR OF,RESIDENCE - PUBLIC HOUSING,985519,147974,40.57283851,-73.99543356,"(40.572838506, -73.995433562)"
805829876,12-30-2015,15:00:00,12-30-2015,15:15:00,12-30-2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,,STREET,986234,205264,40.73008694,-73.99284302,"(40.730086942, -73.992843015)"
686230939,12-30-2015,15:00:00,12-30-2015,15:28:00,12-30-2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,RESIDENCE - APT. HOUSE,997674,181717,40.66544595,-73.9516135,"(40.665445949, -73.951613499)"
695265636,12-30-2015,15:00:00,12-30-2015,15:30:00,12-30-2015,109,GRAND LARCENY,410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,INSIDE,COMMERCIAL BUILDING,1027028,187403,40.68095956,-73.84576858,"(40.680959558, -73.845768579)"
792116198,12-30-2015,15:00:00,12-30-2015,15:10:00,12-30-2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,PARKING LOT/GARAGE (PRIVATE),1032140,242004,40.83079891,-73.8269488,"(40.830798914, -73.826948796)"
307030177,11-03-2015,11:45:00,11-04-2015,00:01:00,11-04-2015,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,20,,TRANSIT - NYC SUBWAY,NA,NA,NA,NA,
973165755,12-30-2015,15:00:00,,,12-30-2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,1000674,241559,40.82969208,-73.94065362,"(40.829692079, -73.940653616)"
926636282,12-30-2015,15:00:00,12-30-2015,16:00:00,12-30-2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,RESIDENCE-HOUSE,991055,172705,40.64071753,-73.97548133,"(40.640717532, -73.975481334)"
100543109,12-30-2015,15:00:00,12-30-2015,15:30:00,12-30-2015,105,ROBBERY,390,"ROBBERY,HOME INVASION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,1008240,249430,40.85127837,-73.91328587,"(40.851278365, -73.913285869)"
246502901,12-30-2015,15:00:00,12-30-2015,15:17:00,12-30-2015,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,GYM/FITNESS FACILITY,937977,154194,40.58979048,-74.16660751,"(40.58979048, -74.166607509)"
961191101,12-30-2015,15:00:00,12-30-2015,15:15:00,12-30-2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,STORE UNCLASSIFIED,1020043,186756,40.67921469,-73.87095587,"(40.679214691, -73.870955869)"
